CENTROID_ID,NEAREST_CENTROIDS_DISTANCE,BALANCE,PURCHASES,CASH_ADVANCE
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.50386282340826716""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3180663237581922""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7587552897531213""
  }]
}",1441.679257,0.0,914.794214
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.42108208983584133""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.8524808109480508""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.267559112905924""
  }]
}",434.729411,1486.5,392.060381
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.5885419975436792""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0904063955271055""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.2725140495949208""
  }]
}",142.637508,1650.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.57834113794349673""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.502505931499118""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7190743345751911""
  }]
}",1793.954788,0.0,93.199729
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.60136582525444748""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2591096831940969""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7111814407853414""
  }]
}",1838.159648,0.0,713.245337
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.50370551172350242""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.109624732262628""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9298506309812038""
  }]
}",7.56809,144.26,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.60432738894647853""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2624615967544055""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8115034626991733""
  }]
}",1179.395773,0.0,1393.998578
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.39238671100718425""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.02416455968762""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8357576386447314""
  }]
}",237.669312,259.13,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.49243102648576681""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3851798473094616""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7115328680141686""
  }]
}",1630.431093,43.89,534.841135
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2128505464642023""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1217949301824661""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""4.0115672923297261""
  }]
}",731.222335,0.0,2828.975383
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.35947156439710443""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7204937744883178""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8099239886993623""
  }]
}",1048.892643,0.0,115.766104
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.5216662018264081""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0765612125950597""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9863479833507212""
  }]
}",17.765052,0.0,112.476618
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.39443580149083329""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0602974676905741""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7531322973049606""
  }]
}",123.632161,506.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8031863472760248""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0601342950124071""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.5604057112845284""
  }]
}",4543.789386,255.12,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.0200765531809994""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7030516547588921""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.5777048186284315""
  }]
}",2066.764509,421.12,2099.57077
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.33615656230629992""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0178369107504515""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6529471974380914""
  }]
}",242.161751,686.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45835358366194318""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0969574242619324""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8491269403174377""
  }]
}",28.924276,324.6,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.31885048775021529""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.66634656187903""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.5955548975076268""
  }]
}",1307.717841,405.6,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.50463684862552238""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1071684894026195""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9354803146965716""
  }]
}",16.052971,127.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.3943182885987771""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5256174698753648""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7704251497419348""
  }]
}",1307.177673,0.0,435.240217
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.83323045595216527""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4148803895689559""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""2.986069969221989""
  }]
}",2329.869472,1497.2,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.40955883655651043""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4544290074040207""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7759956016808789""
  }]
}",1271.429631,0.0,678.525863
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.78195377635701746""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.485232835389342""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9666287038095187""
  }]
}",358.011796,0.0,1795.200197
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2633842347552351""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.668332440537057""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.1388297736251891""
  }]
}",1963.698617,1582.88,2601.802794
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.35644542663000006""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7123909565821078""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.775537160633534""
  }]
}",371.896615,332.0,850.393519
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.35301084855177611""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.81933301732369""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8240702973778364""
  }]
}",863.130387,37.3,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.5630298657803563""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2131972056817935""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6170526473739208""
  }]
}",1203.464556,440.0,1472.061257
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.86576042091913308""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0515247979676072""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6256402489382071""
  }]
}",2492.985289,74.5,751.596843
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45963322846301213""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.517059755790469""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.5948505751695903""
  }]
}",1672.813954,299.83,113.720261
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.3727992418626429""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6890145948751791""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.720296656670393""
  }]
}",1258.769693,142.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.51971409916458988""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0914689720441819""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3862351051108792""
  }]
}",94.537529,1399.55,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1078187831461324""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.8365674742698959""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6166338174281036""
  }]
}",2972.931391,60.54,988.385871
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.67068897308035291""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1420666710985978""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7756566583034212""
  }]
}",1476.16609,0.0,1429.734958
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.41657628186635692""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.995733995788826""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9009487727004335""
  }]
}",337.616152,64.12,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.51819645907876366""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1140617425858865""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.951802377606874""
  }]
}",0.001289,96.12,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.33245657210186386""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.640381192976855""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3870473865582378""
  }]
}",1392.814234,845.51,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.8460451926432071""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.240849805833415""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6611658602151809""
  }]
}",2461.015559,0.0,308.497698
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.2897433928939861""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.695879935120844""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6123415141691431""
  }]
}",1212.812748,397.44,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.4386064283337836""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0822810972724044""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.5361729360016514""
  }]
}",78.287038,1045.76,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.25770590559247""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9371495866205484""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6676239628356382""
  }]
}",473.807764,546.94,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.46251629413415318""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0944836741188495""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8658743825000839""
  }]
}",38.615644,280.4,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.36576703240458935""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0296956251194973""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.5509129640032375""
  }]
}",218.280031,939.14,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.29085543713505146""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6922612075813448""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8158123251543024""
  }]
}",749.127741,80.3,490.432946
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.58885237592888651""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6205256407930224""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9238985650850298""
  }]
}",313.13311,49.09,1306.110387
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.75661358228499986""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0237308578512274""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7290459387353581""
  }]
}",1874.572121,0.0,1359.837109
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.35126590145908571""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9730826142926077""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8192465017161092""
  }]
}",385.763111,232.93,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.9203937227853982""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.07931388860712""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.0548988258884706""
  }]
}",4751.924842,1394.93,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.50507282415584109""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0748114566959224""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3748166258526231""
  }]
}",141.781912,1401.4,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45808296462063675""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.608906543017143""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6904744742743785""
  }]
}",1525.273429,133.4,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.42272537139099536""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9724747188480074""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3156585144380419""
  }]
}",433.677841,1391.89,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.7832633935956147""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6661171497496885""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""4.0192387588856384""
  }]
}",15.531077,0.0,1630.319983
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.47158539614427664""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6150885321465451""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7205326909825454""
  }]
}",1513.759633,70.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.52912516962546152""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1106019726083045""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9763264309467834""
  }]
}",16.840922,30.57,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.53538426156512586""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5440455685564949""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7321904481491157""
  }]
}",1672.969871,0.0,74.812657
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.6167544431534342""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4667989628865739""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6893962544454753""
  }]
}",1915.245632,39.0,92.668977
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.0230956012447014""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1554953022625409""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8788317810176443""
  }]
}",774.645244,190.54,2467.204866
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5756334650307242""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.8642487781964738""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.116256659887656""
  }]
}",4081.115283,1133.98,495.425832
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.42751920066962618""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.575981708495795""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.5366518059380616""
  }]
}",1607.053725,451.9,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.51265857859470576""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1125119704048925""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9433084702546686""
  }]
}",2.386716,115.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.40219213451429459""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0705308625249552""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7353126388225824""
  }]
}",93.972736,562.5,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2693324171648686""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1619810832232975""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.4619818261963387""
  }]
}",3430.981532,378.04,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.5093016470743017""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1087112551353329""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9423262813664914""
  }]
}",13.230057,112.21,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.89195148814538627""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.9066939802351008""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7694334785742529""
  }]
}",1786.707643,0.0,1835.162486
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.13581897557894879""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7091919293112539""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6698907621968675""
  }]
}",727.467671,420.88,429.481253
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.64375960450159564""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5869459195395015""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.9493545814366096""
  }]
}",323.801713,0.0,1430.485333
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.24650409165577519""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9216190851158692""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6686859849939113""
  }]
}",519.444307,525.0,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.31382105482632439""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6555240708327146""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3926369168283288""
  }]
}",1343.200147,848.53,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.29692045191810373""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.638129905055401""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.7373022036095485""
  }]
}",1119.157048,133.9,269.234406
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.36208201440955556""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.8485263527633746""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.8586890629676871""
  }]
}",741.05358,0.0,37.527333
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.19651487797786549""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7820203412972822""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.6760535748724563""
  }]
}",838.616485,375.57,99.587515
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.36131217073090766""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.668307034557674""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.1940881141987223""
  }]
}",1162.273324,1347.71,175.815755
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.47203269823581934""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0216331628627611""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.3242479151873492""
  }]
}",299.464702,1439.49,0.0
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.37303961261474988""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0044714696973145""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""3.4541968281629716""
  }]
}",305.72029,1125.8,0.0
